,bigram,score
866,family_moved,27.8977632805219
867,female_founder,27.884288425047437
868,eight_year,27.875626880641924
869,industrial_engineering,27.796731358529108
870,democratic_national,27.476777059773827
871,johnson_foundation,27.44260311270967
872,science_technology,27.384230128620338
873,second_term,27.370379683178275
874,doctor_science,27.249332443257675
875,fiorina_said,27.199903750046275
876,non_executive,27.177266926818444
877,professor_medicine,27.097834204630324
878,university_michigan,27.055178127589066
879,president_elect,27.045095034991096
880,position_held,26.907056798623064
881,financial_analyst,26.837278106508876
882,public_service,26.747153739044965
883,harvard_medical,26.714332460732987
884,academy_engineering,26.51133337663181
885,outstanding_achievement,26.501866580100632
886,digital_medium,26.33516129032258
887,also_serf,26.227748910492796
888,earning_bachelor,26.216763005780344
889,boarding_school,26.166346153846153
890,gate_foundation,25.978997613365156
891,publishing_group,25.9624741612339
892,academy_art,25.897046383758635
893,business_journal,25.839346973780934
894,press_food,25.722522711757602
895,president_coo,25.69284028324154
896,top_female,25.680717206668763
897,personal_computer,25.66053748231966
898,tv_show,25.645759162303662
899,primary_election,25.63233908948195
900,excellence_award,25.597512541806022
901,south_african,25.480337078651687
902,served_deputy,25.444600280504908
903,junior_year,25.195278142118664
904,social_innovation,25.118726202838353
905,council_undergraduate,25.08303249097473
906,investment_banking,25.08110599078341
907,art_degree,25.02898896307399
908,annual_revenue,24.988980716253444
909,radio_television,24.93174530462666
910,president_george,24.896163065156532
911,interim_president,24.704654118501484
912,reality_series,24.694192377495465
913,print_magazine,24.694192377495465
914,medical_school,24.659383809907368
915,held_various,24.590060240963858
916,fashion_week,24.57895529128406
917,american_philosophical,24.475790736021587
918,one_powerful,24.286479250334672
919,time_bestseller,24.261218424962852
920,kellogg_school,24.15355029585799
921,board_member,23.911088433696307
922,international_space,23.9102038425492
923,client_included,23.892010535557507
924,cancer_institute,23.820903361344538
925,defense_policy,23.61897873571532
926,two_week,23.608733371891265
927,changing_world,23.44937526928048
928,assistant_attorney,23.298801369863014
929,secretary_state,23.24759065628476
930,mckinsey_company,23.228091805766315
931,international_affair,23.192897727272726
932,time_warner,23.105922309488435
933,leadership_award,23.021662223133717
934,new_mexico,22.980717804363124
935,authored_book,22.966710427606902
936,born_november,22.915245673866366
937,school_medicine,22.863797610156833
938,mexican_american,22.844071353620144
939,business_owner,22.569355173128756
940,one_largest,22.533846727114646
941,law_school,22.517652467054855
942,global_leader,22.394117647058824
943,went_work,22.269230769230766
944,received_mba,22.20321466452718
945,award_winner,22.18451086956522
946,born_july,22.09684404265685
947,secretary_air,22.07951318458418
948,president_ceo,22.04492935436455
949,harvard_university,22.01051470588235
950,kennedy_school,21.97973076923077
951,public_administration,21.91151012520633
952,listed_one,21.857831325301206
953,fortune_company,21.781653854491488
954,court_music,21.709613083366573
955,art_history,21.643425238600216
956,short_film,21.597619047619048
957,two_year,21.548593147864647
958,later_became,21.537464042737774
959,throughout_career,21.489602526980782
960,member_board,21.394131756465118
961,family_owned,21.32680250783699
962,th_congressional,21.144522144522146
963,marketing_officer,21.069639400673882
964,bank_america,21.054997958262586
965,brown_university,20.993635486981677
966,public_radio,20.963985363035246
967,president_chief,20.962777636954396
968,university_colorado,20.8471682626539
969,took_job,20.8191941516491
970,two_daughter,20.569736842105264
971,bronx_new,20.505871271585555
972,financial_service,20.501687253778663
973,harvard_law,20.32843625498008
974,young_professional,20.327170868347338
975,list_world,20.211961519417134
976,software_published,20.11308203991131
977,nine_year,19.97186681997211
978,first_ever,19.92653160849402
979,university_california,19.879532809513698
980,mba_finance,19.870755750273823
981,national_museum,19.83286163712998
982,master_science,19.780996884735202
983,information_technology,19.714803187635837
984,health_insurance,19.60943974058728
985,became_known,19.557472038808786
986,nearly_million,19.47262969588551
987,born_september,19.459478785952644
988,columbia_business,19.442275841912124
989,clinton_global,19.403208556149732
990,executive_director,19.385480224238858
991,science_engineering,19.288853302530715
992,philadelphia_pennsylvania,19.277213695395513
993,magazine_list,19.257784354091612
994,iowa_state,19.152844574780058
995,alumnus_award,19.124578335832084
996,stepped_ceo,19.060615788705675
997,creatives_new,19.04116618075802
998,trade_show,18.996858638743458
999,joined_board,18.95660755231765
1000,year_later,18.948514966386764
1001,public_private,18.91871849834888
1002,also_served,18.904018315770937
1003,young_global,18.832525951557095
1004,service_provider,18.830354053742358
1005,community_engagement,18.819502074688796
1006,clinton_campaign,18.812996889042516
1007,tv_series,18.76758620689655
1008,graduating_college,18.760685724790882
1009,prime_time,18.662475711509888
1010,listed_among,18.660342857142858
1011,lechter_co,18.649685893774986
1012,inc_magazine,18.581768521679756
1013,annual_list,18.46200814111262
1014,woman_banking,18.31292059219381
1015,iranian_american,18.034793173910643
1016,middle_school,18.016172761664563
1017,influential_woman,17.979958399608467
1018,chairman_board,17.945505775148874
1019,becoming_first,17.93387844764462
1020,senator_john,17.911145239139973
1021,completed_bachelor,17.80761260769986
1022,head_global,17.78627450980392
1023,indiana_university,17.78627450980392
1024,chair_board,17.73328989015081
1025,appointed_president,17.719200195338995
1026,university_wisconsin,17.663610547667343
1027,woman_hall,17.64456582605535
1028,republican_national,17.58513731825525
1029,ohio_state,17.55677419354839
1030,today_show,17.446094668233787
1031,six_year,17.422266800401204
1032,save_child,17.42189500640205
1033,national_association,17.380658977345306
1034,management_position,17.352647352647352
1035,state_representative,17.316270437472383
1036,born_december,17.25449934155977
1037,award_excellence,17.06500836120401
1038,care_product,16.93008787619566
1039,asian_american,16.852183785457484
1040,stepped_role,16.841464672511602
1041,american_academy,16.835948540962825
1042,world_bank,16.82237791057078
1043,acting_director,16.813716404077848
1044,leadership_council,16.682582930318098
1045,american_entrepreneur,16.65713536201469
1046,advancement_science,16.5865501828525
1047,arizona_state,16.52402277039848
1048,city_council,16.37364620938628
1049,graduation_worked,16.309859154929576
1050,began_work,16.286919831223628
1051,previously_held,16.257891068405854
1052,son_daughter,16.233644859813083
1053,best_practice,16.22235469448584
1054,state_canada,16.206253101736973
1055,management_consultant,16.081749236678814
1056,born_january,16.04874072018317
1057,time_magazine,16.034713326843264
1058,world_largest,15.955245028582597
1059,beauty_product,15.883846490588065
1060,top_influential,15.875352455031598
1061,healthcare_system,15.837625491051943
1062,national_trust,15.826623586429726
1063,became_engaged,15.826112241930794
1064,medium_relation,15.780734536082473
1065,community_college,15.75586220206504
1066,global_health,15.745226615236259
1067,chairman_ceo,15.717523490686618
1068,chan_school,15.699807692307692
1069,sloan_school,15.699807692307692
1070,production_company,15.681412189546878
1071,leadership_position,15.606469002695418
1072,product_manager,15.591864018334606
1073,owned_business,15.559176672384218
1074,served_board,15.556029479016427
1075,based_san,15.520722433460074
1076,world_wide,15.476587677725117
1077,north_american,15.447835136669362
1078,financial_officer,15.376265440333997
1079,state_university,15.367341176470589
1080,since_april,15.317747715631274
1081,several_year,15.21354226614269
1082,public_sector,15.209165851613804
1083,year_term,15.195090425916925
1084,modern_art,15.08481152993348
1085,earned_degree,15.035729633494995
1086,corporate_director,14.971117346096715
1087,led_effort,14.953567176481362
1088,went_public,14.916681892928924
1089,compensation_committee,14.915319265552206
1090,chief_marketing,14.77127671604659
1091,attended_harvard,14.763997395833332
1092,national_bank,14.745301478040117
1093,california_san,14.736281588447653
1094,ceo_citigroup,14.715916601574236
1095,degree_mathematics,14.71238060911876
1096,long_time,14.70376874240173
1097,top_woman,14.689508496412145
1098,affair_policy,14.643766816143497
1099,film_television,14.642453591606134
1100,product_development,14.62409314823108
1101,american_association,14.609580516850095
1102,medium_attention,14.578392857142857
1103,u_china,14.486558424274687
1104,served_chairman,14.444616015634423
1105,high_tech,14.440860849056603
1106,couple_three,14.39587374360783
1107,international_development,14.395591692789967
1108,master_public,14.364212193190816
1109,american_billionaire,14.277544596012593
1110,duke_university,14.229019607843137
1111,laude_harvard,14.1734375
1112,chief_financial,14.148523185858236
1113,first_african,14.114626556016598
1114,first_person,14.114626556016598
1115,born_march,14.110967072854551
1116,spent_year,14.037369250608968
1117,president_donald,14.01427651813175
1118,board_governor,13.952204625726331
1119,bush_administration,13.871798139416338
1120,award_winning,13.86531929347826
1121,school_law,13.760787618755746
1122,software_development,13.73238015138772
1123,took_part,13.720840336134454
1124,entrepreneur_year,13.647442326980942
1125,working_group,13.639272140003063
1126,marketing_communication,13.578212058212058
1127,degree_computer,13.54704353116876
1128,boston_university,13.527589063794533
1129,digital_advertising,13.505210918114145
1130,born_american,13.50388454401191
1131,holding_inc,13.471782178217822
1132,president_obama,13.421632983782896
1133,assistant_president,13.381687647521636
1134,following_year,13.368923095818067
1135,executive_committee,13.362438982120677
1136,daughter_barbara,13.361538461538462
1137,female_entrepreneur,13.33970588235294
1138,philanthropic_work,13.310344827586206
1139,business_school,13.259496164213145
1140,health_service,13.185657756601794
1141,born_october,13.107520525451559
1142,investment_bank,13.085794429973953
1143,hundred_million,13.083173076923076
1144,master_business,13.040071877807726
1145,university_texas,13.006213235294119
1146,woman_serve,12.996266226718186
1147,leadership_role,12.9753422791363
1148,around_country,12.975047679593134
1149,american_journalist,12.930606426577441
1150,graduate_student,12.89410092395167
1151,interim_ceo,12.829260627013436
1152,temple_university,12.806117647058825
1153,degree_political,12.75758877993515
1154,female_ceo,12.753794388031004
1155,organization_including,12.742819979188345
1156,publication_including,12.722300140252454
1157,insurance_company,12.705964748453368
1158,advanced_management,12.686713286713287
1159,million_revenue,12.686713286713287
1160,revenue_million,12.686713286713287
1161,co_host,12.68178640776699
1162,deputy_director,12.671206565392003
1163,school_management,12.625719472834858
1164,first_woman,12.537891691750948
1165,later_attended,12.494490358126722
1166,president_bill,12.489575137686861
1167,television_radio,12.46587265231333
1168,social_worker,12.443072702331962
1169,born_august,12.438017368340866
1170,served_president,12.432019491891069
1171,francisco_california,12.409500285008551
1172,learning_center,12.395839659884604
1173,officer_coo,12.374232663887836
1174,international_study,12.206788277511961
1175,trustee_since,12.199491930663477
1176,university_denver,12.196302521008404
1177,national_intelligence,12.174325835715173
1178,hold_post,12.141433670434266
1179,founder_chief,12.120785531110812
1180,school_district,12.076775147928995
1181,businesswoman_former,12.032277081798085
1182,named_among,11.939890310786106
1183,medical_degree,11.939366462897423
1184,smith_college,11.90333163228111
1185,former_ceo,11.872502207371756
1186,national_committee,11.855148753879943
1187,attended_high,11.811197916666666
1188,recognized_one,11.709552495697073
1189,first_marriage,11.601062922753368
1190,washington_university,11.5960907827698
1191,became_president,11.592533829455208
1192,former_chairman,11.591303576182447
1193,served_chief,11.543605267724582
1194,became_first,11.541241603814676
1195,five_month,11.533375715193896
1196,research_institute,11.507094531103176
1197,financial_time,11.484600437852238
1198,well_known,11.443650126156435
1199,american_red,11.422035676810072
1200,degree_psychology,11.402094972067038
1201,black_woman,11.394706146253926
1202,former_president,11.322268599394578
1203,marketing_advertising,11.315176715176714
1204,also_known,11.273574646574492
1205,digital_officer,11.17672627705998
1206,m_foundation,11.133856120013638
1207,part_time,11.090842708554447
1208,chief_digital,11.018895937373467
1209,national_laboratory,10.99071082390953
1210,degree_columbia,10.989971057414014
1211,woman_distinction,10.987752355316285
1212,afghan_woman,10.987752355316285
1213,fiscal_year,10.917953861584754
1214,research_development,10.792861077448498
1215,social_change,10.750814814814815
1216,served_senior,10.74904542462146
1217,woman_hold,10.719758395430521
1218,father_right,10.696233213232885
1219,award_honor,10.665630225752508
1220,business_leader,10.641509433962264
1221,following_day,10.612114909658132
1222,honor_society,10.536783686112546
1223,department_health,10.524332337838128
1224,university_miami,10.383338632750396
1225,library_association,10.37476172321769
1226,advisory_commission,10.26260213702074
1227,heart_association,10.20742685671418
1228,forbes_powerful,10.180695847362514
1229,fiorina_announced,10.178580334136813
1230,child_hospital,10.175620092234826
1231,past_board,10.160844673083306
1232,became_ceo,10.135824694270283
1233,american_businessperson,10.078266773655947
1234,distinguished_public,10.073603356263687
1235,became_chief,10.065142513696573
1236,author_book,10.02771863740583
